t	x	y
8.275	1.26707	-1.54742
8.276	1.26854	-1.54607
8.277	1.26992	-1.54463
8.278	1.27122	-1.54308
8.279	1.27244	-1.54145
8.28	1.27357	-1.53971
8.281	1.27463	-1.53788
8.282	1.2756	-1.53595
8.283	1.2765	-1.53392
8.284	1.27732	-1.5318
8.285	1.27806	-1.52958
8.286	1.27874	-1.52728
8.287	1.27934	-1.52487
8.288	1.27987	-1.52238
8.289	1.28033	-1.5198
8.29	1.28073	-1.51713
8.291	1.28107	-1.51437
8.292	1.28134	-1.51152
8.293	1.28156	-1.5086
8.294	1.28171	-1.50558
8.295	1.28181	-1.50249
8.296	1.28186	-1.49932
8.297	1.28185	-1.49607
8.298	1.28179	-1.49275
8.299	1.28169	-1.48935
8.3	1.28153	-1.48588
8.301	1.28134	-1.48234
8.302	1.28109	-1.47873
8.303	1.28081	-1.47505
8.304	1.28048	-1.47131
8.305	1.28011	-1.46751
8.306	1.27971	-1.46364
8.307	1.27927	-1.45972
8.308	1.2788	-1.45574
8.309	1.27829	-1.4517
8.31	1.27775	-1.44761
8.311	1.27718	-1.44346
8.312	1.27658	-1.43927
8.313	1.27596	-1.43502
8.314	1.2753	-1.43073
8.315	1.27462	-1.4264
8.316	1.27391	-1.42201
8.317	1.27318	-1.41759
8.318	1.27243	-1.41312
8.319	1.27165	-1.40862
8.32	1.27086	-1.40407
8.321	1.27004	-1.39949
8.322	1.2692	-1.39487
8.323	1.26835	-1.39022
8.324	1.26747	-1.38553
8.325	1.26658	-1.38081
8.326	1.26567	-1.37606
8.327	1.26475	-1.37128
8.328	1.26381	-1.36647
8.329	1.26286	-1.36164
8.33	1.26189	-1.35678
8.331	1.26091	-1.35189
8.332	1.25992	-1.34697
8.333	1.25891	-1.34204
8.334	1.25789	-1.33708
8.335	1.25687	-1.3321
8.336	1.25583	-1.3271
8.337	1.25477	-1.32208
8.338	1.25371	-1.31704
8.339	1.25264	-1.31198
8.34	1.25157	-1.30691
8.341	1.25048	-1.30181
8.342	1.24938	-1.29671
8.343	1.24828	-1.29158
8.344	1.24716	-1.28645
8.345	1.24604	-1.28129
8.346	1.24492	-1.27613
8.347	1.24378	-1.27095
8.348	1.24264	-1.26577
8.349	1.24149	-1.26057
8.35	1.24034	-1.25536
8.351	1.23918	-1.25014
8.352	1.23802	-1.24491
8.353	1.23684	-1.23967
8.354	1.23567	-1.23443
8.355	1.23449	-1.22917
8.356	1.2333	-1.22391
8.357	1.23211	-1.21864
8.358	1.23092	-1.21337
8.359	1.22972	-1.20809
8.36	1.22852	-1.2028
8.361	1.22731	-1.19751
8.362	1.2261	-1.19222
8.363	1.22489	-1.18692
8.364	1.22367	-1.18162
8.365	1.22245	-1.17632
8.366	1.22123	-1.17101
8.367	1.22	-1.1657
8.368	1.21877	-1.16038
8.369	1.21754	-1.15507
8.37	1.2163	-1.14976
8.371	1.21506	-1.14444
8.372	1.21382	-1.13912
8.373	1.21258	-1.1338
8.374	1.21134	-1.12849
8.375	1.21009	-1.12317
8.376	1.20884	-1.11785
8.377	1.20759	-1.11254
8.378	1.20633	-1.10722
8.379	1.20508	-1.10191
8.38	1.20382	-1.0966
8.381	1.20256	-1.09129
8.382	1.2013	-1.08598
8.383	1.20004	-1.08068
8.384	1.19878	-1.07537
8.385	1.19751	-1.07008
8.386	1.19625	-1.06478
8.387	1.19498	-1.05949
8.388	1.19371	-1.0542
8.389	1.19244	-1.04891
8.39	1.19117	-1.04363
8.391	1.1899	-1.03836
8.392	1.18863	-1.03308
8.393	1.18735	-1.02782
8.394	1.18608	-1.02255
8.395	1.1848	-1.0173
8.396	1.18353	-1.01204
8.397	1.18225	-1.0068
8.398	1.18097	-1.00156
8.399	1.17969	-0.996321
8.4	1.17841	-0.991092
8.401	1.17713	-0.985869
8.402	1.17585	-0.980652
8.403	1.17457	-0.975441
8.404	1.17329	-0.970238
8.405	1.172	-0.965041
8.406	1.17072	-0.95985
8.407	1.16944	-0.954667
8.408	1.16815	-0.949491
8.409	1.16687	-0.944323
8.41	1.16558	-0.939161
8.411	1.1643	-0.934008
8.412	1.16301	-0.928862
8.413	1.16173	-0.923724
8.414	1.16044	-0.918594
8.415	1.15915	-0.913472
8.416	1.15787	-0.908358
8.417	1.15658	-0.903253
8.418	1.15529	-0.898156
8.419	1.15401	-0.893067
8.42	1.15272	-0.887987
8.421	1.15143	-0.882916
8.422	1.15014	-0.877854
8.423	1.14885	-0.8728
8.424	1.14757	-0.867756
8.425	1.14628	-0.862721
8.426	1.14499	-0.857695
8.427	1.1437	-0.852679
8.428	1.14241	-0.847671
8.429	1.14112	-0.842674
8.43	1.13983	-0.837686
8.431	1.13855	-0.832707
8.432	1.13726	-0.827739
8.433	1.13597	-0.82278
8.434	1.13468	-0.817831
8.435	1.13339	-0.812892
8.436	1.1321	-0.807963
8.437	1.13081	-0.803044
8.438	1.12952	-0.798136
8.439	1.12824	-0.793238
8.44	1.12695	-0.78835
8.441	1.12566	-0.783472
8.442	1.12437	-0.778605
8.443	1.12308	-0.773748
8.444	1.1218	-0.768902
8.445	1.12051	-0.764067
8.446	1.11922	-0.759242
8.447	1.11793	-0.754428
8.448	1.11664	-0.749625
8.449	1.11536	-0.744833
8.45	1.11407	-0.740052
8.451	1.11278	-0.735281
8.452	1.1115	-0.730522
8.453	1.11021	-0.725774
8.454	1.10892	-0.721037
8.455	1.10764	-0.716311
8.456	1.10635	-0.711596
8.457	1.10507	-0.706892
8.458	1.10378	-0.7022
8.459	1.10249	-0.697519
8.46	1.10121	-0.692849
8.461	1.09992	-0.688191
8.462	1.09864	-0.683544
8.463	1.09736	-0.678908
8.464	1.09607	-0.674285
8.465	1.09479	-0.669672
8.466	1.0935	-0.665071
8.467	1.09222	-0.660482
8.468	1.09094	-0.655905
8.469	1.08965	-0.651339
8.47	1.08837	-0.646784
8.471	1.08709	-0.642242
8.472	1.08581	-0.637711
8.473	1.08453	-0.633192
8.474	1.08324	-0.628684
8.475	1.08196	-0.624189
8.476	1.08068	-0.619705
8.477	1.0794	-0.615233
8.478	1.07812	-0.610773
8.479	1.07684	-0.606325
8.48	1.07556	-0.601889
8.481	1.07428	-0.597464
8.482	1.073	-0.593052
8.483	1.07173	-0.588652
8.484	1.07045	-0.584263
8.485	1.06917	-0.579886
8.486	1.06789	-0.575522
8.487	1.06661	-0.571169
8.488	1.06534	-0.566829
8.489	1.06406	-0.5625
8.49	1.06279	-0.558184
8.491	1.06151	-0.553879
8.492	1.06023	-0.549587
8.493	1.05896	-0.545306
8.494	1.05768	-0.541038
8.495	1.05641	-0.536782
8.496	1.05514	-0.532537
8.497	1.05386	-0.528305
8.498	1.05259	-0.524085
8.499	1.05132	-0.519877
8.5	1.05004	-0.515681
8.501	1.04877	-0.511497
8.502	1.0475	-0.507325
8.503	1.04623	-0.503165
8.504	1.04496	-0.499018
8.505	1.04369	-0.494882
8.506	1.04242	-0.490759
8.507	1.04115	-0.486647
8.508	1.03988	-0.482548
8.509	1.03861	-0.47846
8.51	1.03734	-0.474385
8.511	1.03607	-0.470322
8.512	1.03481	-0.466271
8.513	1.03354	-0.462231
8.514	1.03227	-0.458204
8.515	1.03101	-0.454189
8.516	1.02974	-0.450186
8.517	1.02847	-0.446195
8.518	1.02721	-0.442216
8.519	1.02594	-0.438249
8.52	1.02468	-0.434293
8.521	1.02342	-0.43035
8.522	1.02215	-0.426419
8.523	1.02089	-0.4225
8.524	1.01963	-0.418592
8.525	1.01836	-0.414697
8.526	1.0171	-0.410813
8.527	1.01584	-0.406942
8.528	1.01458	-0.403082
8.529	1.01332	-0.399234
8.53	1.01206	-0.395398
8.531	1.0108	-0.391574
8.532	1.00954	-0.387761
8.533	1.00828	-0.383961
8.534	1.00702	-0.380172
8.535	1.00576	-0.376395
8.536	1.00451	-0.372629
8.537	1.00325	-0.368876
8.538	1.00199	-0.365134
8.539	1.00073	-0.361403
8.54	0.999478	-0.357685
8.541	0.998222	-0.353978
8.542	0.996967	-0.350282
8.543	0.995712	-0.346599
8.544	0.994457	-0.342927
8.545	0.993203	-0.339266
8.546	0.99195	-0.335617
8.547	0.990696	-0.33198
8.548	0.989443	-0.328354
8.549	0.988191	-0.324739
8.55	0.986938	-0.321136
8.551	0.985687	-0.317545
8.552	0.984435	-0.313964
8.553	0.983184	-0.310396
8.554	0.981933	-0.306838
8.555	0.980683	-0.303292
8.556	0.979433	-0.299757
8.557	0.978183	-0.296234
8.558	0.976934	-0.292721
8.559	0.975685	-0.28922
8.56	0.974437	-0.285731
8.561	0.973188	-0.282252
8.562	0.971941	-0.278785
8.563	0.970693	-0.275328
8.564	0.969446	-0.271883
8.565	0.968199	-0.268449
8.566	0.966953	-0.265026
8.567	0.965706	-0.261614
8.568	0.96446	-0.258213
8.569	0.963215	-0.254823
8.57	0.96197	-0.251444
8.571	0.960725	-0.248076
8.572	0.95948	-0.244718
8.573	0.958236	-0.241372
8.574	0.956992	-0.238036
8.575	0.955748	-0.234711
8.576	0.954504	-0.231397
8.577	0.953261	-0.228094
8.578	0.952018	-0.224802
8.579	0.950775	-0.22152
8.58	0.949533	-0.218249
8.581	0.94829	-0.214988
8.582	0.947048	-0.211738
8.583	0.945806	-0.208499
8.584	0.944565	-0.20527
8.585	0.943323	-0.202052
8.586	0.942082	-0.198844
8.587	0.940841	-0.195647
8.588	0.939601	-0.19246
8.589	0.93836	-0.189283
8.59	0.937119	-0.186117
8.591	0.935879	-0.182962
8.592	0.934639	-0.179816
8.593	0.933399	-0.176681
8.594	0.932159	-0.173556
8.595	0.93092	-0.170441
8.596	0.92968	-0.167337
8.597	0.928441	-0.164243
8.598	0.927201	-0.161158
8.599	0.925962	-0.158084
8.6	0.924723	-0.15502
8.601	0.923484	-0.151966
8.602	0.922245	-0.148922
8.603	0.921006	-0.145888
8.604	0.919767	-0.142864
8.605	0.918528	-0.13985
8.606	0.917289	-0.136846
8.607	0.91605	-0.133852
8.608	0.914812	-0.130867
8.609	0.913573	-0.127893
8.61	0.912334	-0.124928
8.611	0.911095	-0.121972
8.612	0.909856	-0.119027
8.613	0.908617	-0.116091
8.614	0.907378	-0.113165
8.615	0.906139	-0.110249
8.616	0.9049	-0.107342
8.617	0.903661	-0.104444
8.618	0.902422	-0.101557
8.619	0.901182	-0.0986785
8.62	0.899943	-0.0958097
8.621	0.898703	-0.0929504
8.622	0.897463	-0.0901005
8.623	0.896223	-0.08726
8.624	0.894983	-0.0844288
8.625	0.893743	-0.081607
8.626	0.892502	-0.0787946
8.627	0.891261	-0.0759913
8.628	0.89002	-0.0731974
8.629	0.888779	-0.0704127
8.63	0.887538	-0.0676371
8.631	0.886296	-0.0648708
8.632	0.885054	-0.0621136
8.633	0.883812	-0.0593655
8.634	0.882569	-0.0566264
8.635	0.881326	-0.0538965
8.636	0.880083	-0.0511755
8.637	0.87884	-0.0484636
8.638	0.877596	-0.0457607
8.639	0.876351	-0.0430667
8.64	0.875107	-0.0403816
8.641	0.873862	-0.0377054
8.642	0.872616	-0.0350381
8.643	0.87137	-0.0323797
8.644	0.870124	-0.02973
8.645	0.868877	-0.0270892
8.646	0.86763	-0.0244571
8.647	0.866382	-0.0218338
8.648	0.865134	-0.0192191
8.649	0.863885	-0.0166132
8.65	0.862636	-0.014016
8.651	0.861387	-0.0114273
8.652	0.860136	-0.00884733
8.653	0.858885	-0.00627592
8.654	0.857634	-0.00371307
8.655	0.856382	-0.00115877
8.656	0.855129	0.00138701
8.657	0.853876	0.00392429
8.658	0.852622	0.0064531
8.659	0.851367	0.00897346
8.66	0.850112	0.0114854
8.661	0.848856	0.0139889
8.662	0.8476	0.0164841
8.663	0.846342	0.0189709
8.664	0.845084	0.0214493
8.665	0.843825	0.0239195
8.666	0.842566	0.0263813
8.667	0.841306	0.0288349
8.668	0.840044	0.0312802
8.669	0.838782	0.0337173
8.67	0.83752	0.0361462
8.671	0.836256	0.038567
8.672	0.834992	0.0409795
8.673	0.833726	0.0433839
8.674	0.83246	0.0457802
8.675	0.831193	0.0481684
8.676	0.829925	0.0505485
8.677	0.828656	0.0529205
8.678	0.827386	0.0552845
8.679	0.826115	0.0576405
8.68	0.824844	0.0599884
8.681	0.823571	0.0623284
8.682	0.822297	0.0646604
8.683	0.821022	0.0669845
8.684	0.819746	0.0693006
8.685	0.818469	0.0716088
8.686	0.817191	0.0739091
8.687	0.815912	0.0762015
8.688	0.814632	0.0784861
8.689	0.81335	0.0807628
8.69	0.812068	0.0830317
8.691	0.810784	0.0852928
8.692	0.8095	0.0875461
8.693	0.808214	0.0897916
8.694	0.806926	0.0920293
8.695	0.805638	0.0942593
8.696	0.804348	0.0964816
8.697	0.803058	0.0986961
8.698	0.801765	0.100903
8.699	0.800472	0.103102
8.7	0.799177	0.105294
8.701	0.797881	0.107477
8.702	0.796584	0.109654
8.703	0.795285	0.111822
8.704	0.793985	0.113983
8.705	0.792684	0.116136
8.706	0.791381	0.118282
8.707	0.790077	0.12042
8.708	0.788772	0.122551
8.709	0.787465	0.124674
8.71	0.786156	0.126789
8.711	0.784846	0.128897
8.712	0.783535	0.130998
8.713	0.782222	0.133091
8.714	0.780908	0.135176
8.715	0.779592	0.137254
8.716	0.778274	0.139325
8.717	0.776955	0.141388
8.718	0.775635	0.143443
8.719	0.774313	0.145492
8.72	0.772989	0.147532
8.721	0.771664	0.149566
8.722	0.770337	0.151592
8.723	0.769008	0.15361
8.724	0.767678	0.155621
8.725	0.766346	0.157625
8.726	0.765012	0.159621
8.727	0.763677	0.16161
8.728	0.76234	0.163592
8.729	0.761001	0.165566
8.73	0.759661	0.167533
8.731	0.758318	0.169493
8.732	0.756974	0.171445
8.733	0.755629	0.17339
8.734	0.754281	0.175328
8.735	0.752932	0.177258
8.736	0.75158	0.179181
8.737	0.750227	0.181097
8.738	0.748872	0.183005
8.739	0.747515	0.184907
8.74	0.746157	0.1868
8.741	0.744796	0.188687
8.742	0.743434	0.190567
8.743	0.742069	0.192439
8.744	0.740703	0.194304
8.745	0.739335	0.196161
8.746	0.737964	0.198012
8.747	0.736592	0.199855
8.748	0.735218	0.201691
8.749	0.733842	0.20352
8.75	0.732464	0.205341
8.751	0.731083	0.207155
8.752	0.729701	0.208962
8.753	0.728317	0.210762
8.754	0.72693	0.212555
8.755	0.725542	0.21434
8.756	0.724151	0.216119
8.757	0.722759	0.21789
8.758	0.721364	0.219653
8.759	0.719967	0.22141
8.76	0.718568	0.223159
8.761	0.717167	0.224902
8.762	0.715763	0.226637
8.763	0.714358	0.228365
8.764	0.71295	0.230085
8.765	0.71154	0.231799
8.766	0.710128	0.233505
8.767	0.708714	0.235204
8.768	0.707297	0.236896
8.769	0.705879	0.238581
8.77	0.704458	0.240258
8.771	0.703035	0.241929
8.772	0.701609	0.243592
8.773	0.700181	0.245248
8.774	0.698751	0.246897
8.775	0.697319	0.248538
8.776	0.695884	0.250173
8.777	0.694447	0.2518
8.778	0.693008	0.25342
8.779	0.691566	0.255033
8.78	0.690122	0.256639
8.781	0.688676	0.258237
8.782	0.687227	0.259829
8.783	0.685776	0.261413
8.784	0.684322	0.26299
8.785	0.682866	0.26456
8.786	0.681408	0.266122
8.787	0.679947	0.267678
8.788	0.678484	0.269226
8.789	0.677018	0.270767
8.79	0.67555	0.2723
8.791	0.67408	0.273827
8.792	0.672607	0.275346
8.793	0.671131	0.276858
8.794	0.669654	0.278363
8.795	0.668173	0.279861
8.796	0.66669	0.281351
8.797	0.665205	0.282834
8.798	0.663717	0.28431
8.799	0.662227	0.285779
8.8	0.660734	0.28724
8.801	0.659238	0.288695
8.802	0.65774	0.290141
8.803	0.65624	0.291581
8.804	0.654737	0.293014
8.805	0.653231	0.294439
8.806	0.651723	0.295857
8.807	0.650212	0.297267
8.808	0.648699	0.298671
8.809	0.647183	0.300067
8.81	0.645665	0.301455
8.811	0.644144	0.302837
8.812	0.64262	0.304211
8.813	0.641094	0.305578
8.814	0.639565	0.306937
8.815	0.638034	0.308289
8.816	0.6365	0.309634
8.817	0.634963	0.310972
8.818	0.633423	0.312302
8.819	0.631881	0.313625
8.82	0.630337	0.31494
8.821	0.62879	0.316249
8.822	0.62724	0.317549
8.823	0.625687	0.318843
8.824	0.624132	0.320129
8.825	0.622574	0.321407
8.826	0.621013	0.322679
8.827	0.61945	0.323942
8.828	0.617884	0.325199
8.829	0.616316	0.326448
8.83	0.614744	0.327689
8.831	0.613171	0.328924
8.832	0.611594	0.33015
8.833	0.610015	0.33137
8.834	0.608433	0.332581
8.835	0.606848	0.333786
8.836	0.605261	0.334983
8.837	0.60367	0.336172
8.838	0.602078	0.337354
8.839	0.600482	0.338528
8.84	0.598884	0.339695
8.841	0.597283	0.340855
8.842	0.595679	0.342007
8.843	0.594073	0.343151
8.844	0.592464	0.344288
8.845	0.590852	0.345417
8.846	0.589238	0.346539
8.847	0.587621	0.347653
8.848	0.586001	0.348759
8.849	0.584378	0.349858
8.85	0.582753	0.35095
8.851	0.581125	0.352034
8.852	0.579494	0.35311
8.853	0.57786	0.354178
8.854	0.576224	0.355239
8.855	0.574585	0.356292
8.856	0.572943	0.357338
8.857	0.571299	0.358376
8.858	0.569652	0.359406
8.859	0.568002	0.360429
8.86	0.56635	0.361444
8.861	0.564694	0.362451
8.862	0.563036	0.363451
8.863	0.561376	0.364442
8.864	0.559712	0.365426
8.865	0.558046	0.366403
8.866	0.556377	0.367371
8.867	0.554706	0.368332
8.868	0.553032	0.369285
8.869	0.551355	0.37023
8.87	0.549675	0.371168
8.871	0.547993	0.372097
8.872	0.546308	0.373019
8.873	0.54462	0.373933
8.874	0.54293	0.374839
8.875	0.541237	0.375737
8.876	0.539541	0.376628
8.877	0.537842	0.37751
8.878	0.536141	0.378385
8.879	0.534438	0.379252
8.88	0.532731	0.380111
8.881	0.531022	0.380962
8.882	0.52931	0.381805
8.883	0.527596	0.38264
8.884	0.525879	0.383467
8.885	0.524159	0.384286
8.886	0.522437	0.385097
8.887	0.520712	0.3859
8.888	0.518984	0.386695
8.889	0.517254	0.387482
8.89	0.515521	0.388262
8.891	0.513786	0.389033
8.892	0.512048	0.389796
8.893	0.510307	0.390551
8.894	0.508564	0.391298
8.895	0.506818	0.392036
8.896	0.50507	0.392767
8.897	0.503319	0.39349
8.898	0.501565	0.394204
8.899	0.499809	0.39491
8.9	0.498051	0.395609
8.901	0.496289	0.396299
8.902	0.494526	0.396981
8.903	0.49276	0.397654
8.904	0.490991	0.39832
8.905	0.48922	0.398977
8.906	0.487446	0.399626
8.907	0.48567	0.400267
8.908	0.483891	0.400899
8.909	0.48211	0.401524
8.91	0.480326	0.40214
8.911	0.47854	0.402747
8.912	0.476752	0.403347
8.913	0.474961	0.403938
8.914	0.473167	0.404521
8.915	0.471372	0.405095
8.916	0.469573	0.405661
8.917	0.467773	0.406219
8.918	0.46597	0.406768
8.919	0.464165	0.407309
8.92	0.462357	0.407842
8.921	0.460547	0.408366
8.922	0.458735	0.408881
8.923	0.45692	0.409388
8.924	0.455103	0.409887
8.925	0.453284	0.410377
8.926	0.451462	0.410859
8.927	0.449638	0.411333
8.928	0.447812	0.411797
8.929	0.445984	0.412254
8.93	0.444153	0.412701
8.931	0.442321	0.41314
8.932	0.440486	0.413571
8.933	0.438649	0.413993
8.934	0.436809	0.414406
8.935	0.434968	0.414811
8.936	0.433124	0.415207
8.937	0.431278	0.415595
8.938	0.429431	0.415973
8.939	0.427581	0.416344
8.94	0.425729	0.416705
8.941	0.423875	0.417058
8.942	0.422018	0.417402
8.943	0.42016	0.417737
8.944	0.4183	0.418064
8.945	0.416438	0.418382
8.946	0.414574	0.418691
8.947	0.412707	0.418991
8.948	0.410839	0.419282
8.949	0.408969	0.419565
8.95	0.407097	0.419839
8.951	0.405224	0.420104
8.952	0.403348	0.42036
8.953	0.40147	0.420607
8.954	0.399591	0.420846
8.955	0.39771	0.421075
8.956	0.395827	0.421296
8.957	0.393942	0.421507
8.958	0.392056	0.42171
8.959	0.390167	0.421904
8.96	0.388277	0.422089
8.961	0.386386	0.422264
8.962	0.384492	0.422431
8.963	0.382597	0.422589
8.964	0.380701	0.422738
8.965	0.378803	0.422877
8.966	0.376903	0.423008
8.967	0.375002	0.423129
8.968	0.373099	0.423242
8.969	0.371194	0.423345
8.97	0.369289	0.423439
8.971	0.367381	0.423525
8.972	0.365472	0.4236
8.973	0.363562	0.423667
8.974	0.361651	0.423725
8.975	0.359738	0.423773
8.976	0.357823	0.423812
8.977	0.355908	0.423842
8.978	0.353991	0.423863
8.979	0.352073	0.423875
8.98	0.350153	0.423877
8.981	0.348233	0.42387
8.982	0.346311	0.423854
8.983	0.344388	0.423828
8.984	0.342464	0.423793
8.985	0.340539	0.423748
8.986	0.338613	0.423695
8.987	0.336686	0.423632
8.988	0.334757	0.423559
8.989	0.332828	0.423477
8.99	0.330898	0.423386
8.991	0.328967	0.423285
8.992	0.327035	0.423175
8.993	0.325102	0.423056
8.994	0.323168	0.422927
8.995	0.321234	0.422788
8.996	0.319299	0.42264
8.997	0.317363	0.422482
8.998	0.315426	0.422315
8.999	0.313489	0.422138
9	0.311551	0.421952
9.001	0.309613	0.421756
9.002	0.307674	0.421551
9.003	0.305734	0.421336
9.004	0.303794	0.421111
9.005	0.301853	0.420877
9.006	0.299912	0.420633
9.007	0.297971	0.420379
9.008	0.296029	0.420116
9.009	0.294087	0.419843
9.01	0.292145	0.41956
9.011	0.290203	0.419268
9.012	0.28826	0.418966
9.013	0.286317	0.418654
9.014	0.284374	0.418332
9.015	0.282431	0.418001
9.016	0.280488	0.417659
9.017	0.278545	0.417308
9.018	0.276602	0.416947
9.019	0.274659	0.416577
9.02	0.272716	0.416196
9.021	0.270774	0.415806
9.022	0.268831	0.415405
9.023	0.266889	0.414995
9.024	0.264947	0.414575
9.025	0.263006	0.414145
9.026	0.261064	0.413705
9.027	0.259124	0.413255
9.028	0.257183	0.412795
9.029	0.255244	0.412325
9.03	0.253305	0.411845
9.031	0.251366	0.411355
9.032	0.249428	0.410855
9.033	0.247491	0.410345
9.034	0.245555	0.409825
9.035	0.243619	0.409295
9.036	0.241684	0.408755
9.037	0.23975	0.408205
9.038	0.237817	0.407645
9.039	0.235886	0.407074
9.04	0.233955	0.406494
9.041	0.232025	0.405903
9.042	0.230096	0.405302
9.043	0.228169	0.404691
9.044	0.226243	0.40407
9.045	0.224318	0.403439
9.046	0.222395	0.402797
9.047	0.220473	0.402145
9.048	0.218552	0.401483
9.049	0.216633	0.400811
9.05	0.214716	0.400129
9.051	0.2128	0.399436
9.052	0.210886	0.398733
9.053	0.208974	0.39802
9.054	0.207063	0.397296
9.055	0.205155	0.396563
9.056	0.203248	0.395818
9.057	0.201344	0.395064
9.058	0.199441	0.394299
9.059	0.197541	0.393524
9.06	0.195642	0.392739
9.061	0.193746	0.391943
9.062	0.191853	0.391137
9.063	0.189961	0.39032
9.064	0.188072	0.389493
9.065	0.186186	0.388656
9.066	0.184302	0.387808
9.067	0.182421	0.38695
9.068	0.180542	0.386081
9.069	0.178667	0.385202
9.07	0.176794	0.384312
9.071	0.174923	0.383412
9.072	0.173056	0.382502
9.073	0.171192	0.381581
9.074	0.169331	0.38065
9.075	0.167474	0.379708
9.076	0.165619	0.378756
9.077	0.163768	0.377793
9.078	0.16192	0.376819
9.079	0.160076	0.375836
9.08	0.158235	0.374841
9.081	0.156397	0.373836
9.082	0.154564	0.372821
9.083	0.152734	0.371795
9.084	0.150908	0.370759
9.085	0.149086	0.369712
9.086	0.147268	0.368654
9.087	0.145454	0.367586
9.088	0.143644	0.366507
9.089	0.141838	0.365418
9.09	0.140037	0.364318
9.091	0.13824	0.363208
9.092	0.136447	0.362087
9.093	0.134659	0.360956
9.094	0.132876	0.359814
9.095	0.131097	0.358661
9.096	0.129323	0.357498
9.097	0.127554	0.356324
9.098	0.12579	0.35514
9.099	0.124031	0.353945
9.1	0.122277	0.352739
9.101	0.120529	0.351523
9.102	0.118785	0.350297
9.103	0.117047	0.349059
9.104	0.115315	0.347811
9.105	0.113588	0.346553
9.106	0.111867	0.345284
9.107	0.110151	0.344005
9.108	0.108442	0.342715
9.109	0.106738	0.341414
9.11	0.10504	0.340103
9.111	0.103349	0.338781
9.112	0.101663	0.337449
9.113	0.0999842	0.336106
9.114	0.0983116	0.334753
9.115	0.0966454	0.333389
9.116	0.0949859	0.332014
9.117	0.093333	0.330629
9.118	0.091687	0.329234
9.119	0.0900479	0.327828
9.12	0.0884157	0.326411
9.121	0.0867907	0.324985
9.122	0.0851728	0.323547
9.123	0.0835622	0.322099
9.124	0.0819591	0.320641
9.125	0.0803634	0.319172
9.126	0.0787754	0.317693
9.127	0.077195	0.316203
9.128	0.0756225	0.314703
9.129	0.0740579	0.313193
9.13	0.0725014	0.311672
9.131	0.0709529	0.310141
9.132	0.0694127	0.3086
9.133	0.0678809	0.307048
9.134	0.0663576	0.305486
9.135	0.0648428	0.303913
9.136	0.0633367	0.302331
9.137	0.0618394	0.300738
9.138	0.060351	0.299134
9.139	0.0588716	0.297521
9.14	0.0574013	0.295897
9.141	0.0559403	0.294263
9.142	0.0544887	0.292619
9.143	0.0530465	0.290965
9.144	0.051614	0.289301
9.145	0.0501911	0.287627
9.146	0.0487781	0.285942
9.147	0.047375	0.284248
9.148	0.045982	0.282543
9.149	0.0445992	0.280829
9.15	0.0432267	0.279104
9.151	0.0418646	0.27737
9.152	0.0405131	0.275626
9.153	0.0391722	0.273872
9.154	0.0378421	0.272108
9.155	0.036523	0.270334
9.156	0.0352148	0.26855
9.157	0.0339179	0.266757
9.158	0.0326322	0.264954
9.159	0.031358	0.263141
9.16	0.0300952	0.261319
9.161	0.0288442	0.259487
9.162	0.027605	0.257645
9.163	0.0263776	0.255794
9.164	0.0251624	0.253934
9.165	0.0239593	0.252064
9.166	0.0227685	0.250184
9.167	0.0215902	0.248295
9.168	0.0204244	0.246397
9.169	0.0192714	0.24449
9.17	0.0181312	0.242573
9.171	0.017004	0.240647
9.172	0.0158898	0.238712
9.173	0.0147889	0.236768
9.174	0.0137014	0.234815
9.175	0.0126274	0.232853
9.176	0.011567	0.230882
9.177	0.0105205	0.228902
9.178	0.00948778	0.226913
9.179	0.00846916	0.224915
9.18	0.00746474	0.222909
9.181	0.00647464	0.220893
9.182	0.00549901	0.21887
9.183	0.00453799	0.216837
9.184	0.00359171	0.214797
9.185	0.00266031	0.212747
9.186	0.00174394	0.21069
9.187	0.00084274	0.208624
9.188	-4.31562e-05	0.206549
9.189	-0.000913604	0.204467
9.19	-0.00176846	0.202376
9.191	-0.00260759	0.200278
9.192	-0.00343084	0.198171
9.193	-0.00423807	0.196056
9.194	-0.00502914	0.193934
9.195	-0.0058039	0.191804
9.196	-0.00656222	0.189666
9.197	-0.00730394	0.18752
9.198	-0.00802893	0.185367
9.199	-0.00873703	0.183206
9.2	-0.00942811	0.181038
9.201	-0.010102	0.178862
9.202	-0.0107586	0.17668
9.203	-0.0113977	0.17449
9.204	-0.0120192	0.172293
9.205	-0.012623	0.170089
9.206	-0.0132088	0.167878
9.207	-0.0137766	0.16566
9.208	-0.0143262	0.163436
9.209	-0.0148574	0.161204
9.21	-0.0153702	0.158967
9.211	-0.0158643	0.156722
9.212	-0.0163397	0.154472
9.213	-0.0167961	0.152215
9.214	-0.0172334	0.149951
9.215	-0.0176515	0.147682
9.216	-0.0180502	0.145407
9.217	-0.0184293	0.143125
9.218	-0.0187888	0.140838
9.219	-0.0191285	0.138546
9.22	-0.0194482	0.136247
9.221	-0.0197478	0.133943
9.222	-0.0200272	0.131634
9.223	-0.0202861	0.129319
9.224	-0.0205245	0.127
9.225	-0.0207421	0.124675
9.226	-0.0209389	0.122345
9.227	-0.0211147	0.12001
9.228	-0.0212693	0.117671
9.229	-0.0214027	0.115327
9.23	-0.0215146	0.112978
